"date","close","volume","open","high","low"
"2016/03/31","0.2833","0.0000","0.2833","0.2833","0.2833"
"2016/03/30","0.2833","15161.0000","0.2763","0.2833","0.2763"
"2016/03/29","0.2757","2420.0000","0.2757","0.2757","0.2757"
"2016/03/28","0.2521","0.0000","0.2521","0.2521","0.2521"
"2016/03/24","0.2521","3808.0000","0.2571","0.2571","0.2521"
"2016/03/23","0.2318","0.0000","0.2318","0.2318","0.2318"
"2016/03/22","0.2318","4140.0000","0.2425","0.2425","0.2318"
"2016/03/21","0.2448","8370.0000","0.2334","0.2452","0.2334"
"2016/03/18","0.2639","6800.0000","0.2728","0.2728","0.2639"
"2016/03/17","0.2685","950.0000","0.2700","0.2700","0.2685"
"2016/03/16","0.2560","1613.0000","0.2560","0.2560","0.2560"
